TFA (nT) AMA (nT)
3.566500696221885036e+00 4.535361282329530397e+00
3.604591603067076377e+00 4.583404106068853956e+00
3.643576539045396245e+00 4.632578049141228504e+00
3.683488173845108182e+00 4.682924577953944123e+00
3.724360798380877746e+00 4.734487220782732209e+00
3.766230426648443874e+00 4.787311697513139563e+00
3.809134905344275346e+00 4.841446059291667936e+00
3.853114031948287277e+00 4.896940838979983113e+00
3.898209682040195467e+00 4.953849213398624052e+00
3.944465946701113168e+00 5.012227178450788578e+00
3.991929280942764446e+00 5.072133738333485908e+00
4.040648664208394969e+00 5.133631110174208700e+00
4.090675774103718965e+00 5.196784945578404979e+00
4.142065174644658399e+00 5.261664570738437519e+00
4.194874520453300448e+00 5.328343246941286360e+00
4.249164778496606232e+00 5.396898453522660510e+00
4.305000469146749609e+00 5.467412195553221999e+00
4.362449928550453215e+00 5.539971338812082813e+00
4.421585594531062924e+00 5.614667974908472914e+00
4.482484318515462363e+00 5.691599819759889378e+00
4.545227706283091251e+00 5.770870649030586996e+00
4.609902490682120657e+00 5.852590774585430644e+00
4.676600939854771433e+00 5.936877566529700445e+00
4.745421304967792686e+00 6.023856025995854679e+00
4.816468311964358762e+00 6.113659414515655754e+00
4.889853702451077311e+00 6.206429946595006797e+00
4.965696829521156097e+00 6.302319553006339170e+00
5.044125315107475416e+00 6.401490723350053536e+00
5.125275776375203485e+00 6.504117437636264931e+00
5.209294629724637637e+00 6.610386198030423266e+00
5.296338982206550305e+00 6.720497173525584955e+00
5.386577621585688647e+00 6.834665472192416935e+00
5.480192117960172027e+00 6.953122557865569320e+00
5.577378051800149450e+00 7.076117830712986390e+00
5.678346385562303311e+00 7.203920394177017350e+00
5.783324998733116118e+00 7.336821034362860594e+00
5.892560409332952887e+00 7.475134442191218476e+00
6.006319708672265278e+00 7.619201713662833164e+00
6.124892740609388930e+00 7.769393169569158708e+00
6.248594561862833352e+00 7.926111543131004744e+00
6.377768226259592055e+00 8.089795592610299124e+00
6.512787943377553290e+00 8.260924206236337497e+00
6.654062671141117491e+00 8.440021079213908095e+00
6.802040212898764260e+00 8.627660057635072377e+00
6.957211902780583657e+00 8.824471262428726703e+00
7.120117979242980510e+00 9.031148128850489343e+00
7.291353766338513509e+00 9.248455524458108812e+00
7.471576806263056980e+00 9.477239142337792188e+00
7.661515116225207755e+00 9.718436408224892631e+00
7.861976779050455555e+00 9.973089192273638659e+00
8.073861121962510268e+00 1.024235868140983108e+01
8.298171793973088128e+00 1.052754285016295555e+01
8.536032122220833074e+00 1.083009707151999024e+01
8.788703215261037371e+00 1.115165854117663891e+01
9.057605391689964591e+00 1.149407535727475249e+01
9.344343652051023241e+00 1.185944131500406584e+01
9.650738089121414731e+00 1.225013775716448627e+01
9.978860357352711929e+00 1.266888418957813300e+01
1.033107761062537477e+01 1.311879985388818781e+01
1.071010568687452036e+01 1.360347909107734665e+01
1.111907379188640199e+01 1.412708418468853466e+01
1.156160354180349614e+01 1.469446052451869456e+01
1.204190599970461584e+01 1.531128049487134746e+01
1.256490132535676985e+01 1.598422463131778137e+01
1.313636688620493587e+01 1.672121154394248776e+01
1.376312117088568243e+01 1.753169221728178684e+01
1.445325256592002106e+01 1.842703006752958572e+01
1.521640381877172032e+01 1.942099629254328619e+01
1.606412429357803973e+01 2.053042163902803807e+01
1.701030163788004756e+01 2.177606222366775768e+01
1.807167920757387947e+01 2.318376051328212384e+01
1.926844868335928140e+01 2.478601551968829853e+01
2.062486322369868219e+01 2.662412109198882604e+01
2.216970991815939129e+01 2.875108769379135865e+01
2.393623010978355126e+01 3.123562052828351199e+01
2.596049383247904530e+01 3.416744037016879787e+01
2.827587853964630682e+01 3.766405462131373838e+01
3.089814354327320345e+01 4.187826483622689011e+01
3.378833180028377114e+01 4.700292734469812928e+01
3.676496383451659256e+01 5.326116539184418741e+01
3.930882537720749781e+01 6.084754942743384731e+01
4.018830587909481267e+01 6.973440350278106337e+01
3.701904176919511258e+01 7.919817401172062432e+01
2.679346089090766725e+01 8.712181248945951495e+01
9.345931606145327919e+00 9.020886862568679021e+01
-9.333186653194111670e+00 8.666591694108079480e+01
-2.237707292554210881e+01 7.837149035427691501e+01
-2.852465384099296841e+01 6.864543592821122786e+01
-3.008112985314255283e+01 5.958398107669420085e+01
-2.934557287139505632e+01 5.188229976040445734e+01
-2.767428269236108207e+01 4.554659824250295230e+01
-2.572808839274901516e+01 4.036850269901726307e+01
-2.379804972856356216e+01 3.611640195826343813e+01
-2.199950433056111976e+01 3.259221740492407804e+01
-2.036840060416160725e+01 2.963987493726424560e+01
-1.890633716908567408e+01 2.713976520070693965e+01
-1.760116203444917815e+01 2.500078177858841855e+01
-1.643624794037557990e+01 2.315328274324589941e+01
-1.539454854179407306e+01 2.154360934751203516e+01
-1.446025186851943189e+01 2.013000934456613322e+01
-1.361933667702620987e+01 1.887965322849176175e+01
-1.285964119838833142e+01 1.776645604766703457e+01
-1.217072955035935067e+01 1.676948096241992303e+01
-1.154368826208733267e+01 1.587176063804145087e+01
-1.097091271323707673e+01 1.505941935864606762e+01
-1.044590869449272574e+01 1.432101285527023649e+01
-9.963117981230112719e+00 1.364702700511515587e+01
-9.517769341912158509e+00 1.302949349745576235e+01
-9.105753211452157103e+00 1.246169241705289288e+01
-8.723517114399822248e+00 1.193792002057001511e+01
-8.367978725581195931e+00 1.145330586184260468e+01
-8.036453668333368938e+00 1.100366760653717790e+01
-7.726595512192664827e+00 1.058539487923616207e+01
-7.436345820816702812e+00 1.019535565875023231e+01
-7.163892463802182142e+00 9.830820323410653927e+00
-6.907634723269646670e+00 9.489399615655363718e+00
-6.666153993876303474e+00 9.168993661995321176e+00
-6.438189096531456102e+00 8.867749833175507135e+00
-6.222615407375786667e+00 8.584027718710038002e+00
-6.018427150911467294e+00 8.316369861925339890e+00
-5.824722325491705988e+00 8.063477186421724952e+00
-5.640689825894217080e+00 7.824188264419994709e+00
-5.465598405782678526e+00 7.597461747867832571e+00
-5.298787186095191615e+00 7.382361416291272960e+00
-5.139657466703464905e+00 7.178043399991900664e+00
-4.987665640405806400e+00 6.983745219894348821e+00
-4.842317042330027910e+00 6.798776351098315907e+00
-4.703160595630492935e+00 6.622510069742534533e+00
-4.569784137165965987e+00 6.454376385010179185e+00
-4.441810325599679032e+00 6.293855892195163726e+00
-4.318893049836420417e+00 6.140474410403496286e+00
-4.200714268517066863e+00 5.993798291000168810e+00
-4.086981221921837992e+00 5.853430301357613885e+00
-3.977423966485946316e+00 5.719006003622370216e+00
-3.871793189525247314e+00 5.590190560727467783e+00
-3.769858267963697607e+00 5.466675912242332736e+00
-3.671405540058724881e+00 5.348178271269809159e+00
-3.576236763505937333e+00 5.234435900791482688e+00
-3.484167737009985721e+00 5.125207133884146060e+00
-3.395027065548127609e+00 5.020268607289459339e+00
-3.308655052220455417e+00 4.919413682082812045e+00
-3.224902701852820019e+00 4.822451028792143823e+00
-3.143630823458908097e+00 4.729203357374270666e+00
-3.064709220329016937e+00 4.639506275055549800e+00
-2.988015957938645606e+00 4.553207257260329932e+00
-2.913436701096336456e+00 4.470164718746022281e+00
-2.840864112807391706e+00 4.390247173688462290e+00
-2.770197308243766088e+00 4.313332474857943133e+00
-2.701341358001558834e+00 4.239307123229784757e+00
-2.634206835514103950e+00 4.168065640412923045e+00
-2.568709404085773862e+00 4.099509997180471821e+00
-2.504769439531814967e+00 4.033549092167823424e+00
-2.442311684863772037e+00 3.970098275484366557e+00
-2.381264933857355270e+00 3.909078912578701104e+00
-2.321561740687751563e+00 3.850417984216939704e+00
-2.263138153123050778e+00 3.794047718889840493e+00
-2.205933467035229967e+00 3.739905254366087117e+00
-2.149890000224922826e+00 3.687932325463812333e+00
-2.094952883765123897e+00 3.638074975426929036e+00
-2.041069869253605784e+00 3.590283288572784226e+00
-1.988191150527236939e+00 3.544511142127758863e+00
-1.936269198536260561e+00 3.500715975392028501e+00
-1.885258608205161668e+00 3.458858574577250877e+00
-1.835115956221055278e+00 3.418902871844512692e+00
-1.785799668792281025e+00 3.380815757237132679e+00
-1.737269898510524380e+00 3.344566902355952109e+00
-1.689488409530714774e+00 3.310128594765527232e+00
-1.642418470355209603e+00 3.277475582249645303e+00
-1.596024753573373811e+00 3.246584926154990836e+00
-1.550273241965537396e+00 3.217435863173774724e+00
-1.505131140432124370e+00 3.190009675020185398e+00
-1.460566793255190898e+00 3.164289565552448114e+00
-1.416549606241328085e+00 3.140260544982234503e+00
-1.373049973332285623e+00 3.117909320896462777e+00
-1.330039207303294280e+00 3.097224195893216514e+00
-1.287489474199249972e+00 3.078194971703510863e+00
-1.245373731186049326e+00 3.060812859733862190e+00
-1.203665667518720728e+00 3.045070398020908620e+00
-1.162339648349898003e+00 3.030961374638463823e+00
-1.121370661121745105e+00 3.018480757639233403e+00
-1.080734264302103620e+00 3.007624631647835223e+00
-1.040406538241300138e+00 2.998390141248697294e+00
-1.000364037940137507e+00 2.990775441331904094e+00
-9.605837475320746499e-01 2.984779654572329299e+00
-9.210430362937037652e-01 2.980402836222694862e+00
-8.817196160074041167e-01 2.977645946400022225e+00
-8.425914995086379866e-01 2.976510830037963462e+00
-8.036369602578143922e-01 2.977000204665397387e+00
-7.648344927830578177e-01 2.979117656155464644e+00
-7.261627738456432057e-01 2.982867642569889455e+00
-6.876006241843766187e-01 2.988255506202168288e+00
-6.491269706988036514e-01 2.995287493901216180e+00
-6.107208089339204449e-01 3.003970785735640803e+00
-5.723611657310015977e-01 3.014313532039210042e+00
-5.340270619103696381e-01 3.026324898861608936e+00
-4.956974748522819940e-01 3.040015121836372014e+00
-4.573513008417886549e-01 3.055395568471160672e+00
-4.189673170422797410e-01 3.072478808865241273e+00
-3.805241429605799031e-01 3.091278694866103294e+00
-3.420002012638089228e-01 3.111810447692379800e+00
-3.033736778048272686e-01 3.134090754074167151e+00
-2.646224807089458952e-01 3.158137870995215923e+00
-2.257241983695392751e-01 3.183971739164395132e+00
-1.866560561944712315e-01 3.211614105396922270e+00
-1.473948719385689277e-01 3.241088654149203219e+00
-1.079170094498858035e-01 3.272421148524990109e+00
-6.819833064908631393e-02 3.305639581155269013e+00
-2.821414555196866125e-02 3.340774335449963051e+00
1.206083986516870432e-02 3.377858357826726721e+00
5.265257816887092268e-02 3.416927341641135207e+00
9.358773756439853209e-02 3.458019923674214180e+00
1.348937618212764367e-01 3.501177894178364447e+00
1.765989332799713374e-01 3.546446421642369451e+00
2.187324392065146395e-01 3.593874293611921900e+00
2.613244417782276674e-01 3.643514175095587504e+00
3.044061520009950783e-01 3.695422886299707166e+00
3.480099078766440979e-01 3.749661701671993086e+00
3.921692571578347941e-01 3.806296672495809386e+00
4.369190450471875931e-01 3.865398975569092954e+00
4.822955072169003987e-01 3.927045290828252710e+00
5.283363685444892877e-01 3.991318211143463301e+00
5.750809479788498990e-01 4.058306687923943556e+00
6.225702699680488728e-01 4.128106516637616963e+00
6.708471828949842397e-01 4.200820866877658766e+00
7.199564849781106002e-01 4.276560862209336733e+00
7.699450581001761051e-01 4.355446215716336944e+00
8.208620100261561081e-01 4.437605927950943219e+00
8.727588254594345063e-01 4.523179054893861739e+00
9.256895263592632705e-01 4.612315554567488540e+00
9.797108418976541167e-01 4.705177222144826921e+00
1.034882388364168238e+00 4.801938724783564538e+00
1.091266859224416352e+00 4.902788749025176251e+00
1.148930225392171378e+00 5.007931275472839339e+00
1.207941945572393871e+00 5.117586997648650993e+00
1.268375186255555898e+00 5.231994904488628251e+00
1.330307050569864202e+00 5.351414048934795886e+00
1.393818814697493691e+00 5.476125528613247972e+00
1.458996169895081296e+00 5.606434708750231088e+00
1.525929467276764262e+00 5.742673722402864556e+00
1.594713961353418918e+00 5.885204288923252314e+00
1.665450046786652205e+00 6.034420898526207999e+00
1.738243480794988693e+00 6.190754419127909358e+00
1.813205580988827892e+00 6.354676191557174114e+00
1.890453384906318313e+00 6.526702691174727455e+00
1.970109752901511468e+00 6.707400848318971320e+00
2.052303389933762823e+00 6.897394137391886559e+00
2.137168753730877668e+00 7.097369565510367906e+00
2.224845806081894750e+00 7.308085717363146827e+00
2.315479549752524235e+00 7.530382044350576010e+00
2.409219274468291871e+00 7.765189624661207546e+00
2.506217409874297530e+00 8.013543668457574043e+00
2.606627849001075248e+00 8.276598101101354743e+00
2.710603559266809626e+00 8.555642630284960859e+00
2.818293234839646555e+00 8.852122793822282176e+00
2.929836657803694955e+00 9.167663598532303837e+00
3.045358316841045632e+00 9.504097503364334898e+00
3.164958667939056447e+00 9.863497679697655229e+00
3.288702193058633760e+00 1.024821770894099160e+01
3.416601092322140598e+00 1.066093916541936437e+01
3.548592992959393566e+00 1.110472889797152263e+01
3.684510414774853082e+00 1.158310828799102232e+01
3.824038809202541245e+00 1.210013735115403577e+01
3.966658655035749437e+00 1.266051729622789246e+01
4.111565149028498567e+00 1.326971609239551597e+01
4.257556169709772576e+00 1.393412276098446334e+01
4.402874951688409588e+00 1.466123752063464991e+01
4.544987566709006721e+00 1.545990656067534630e+01
4.680265755496657576e+00 1.634061198506836021e+01
4.803531174703463691e+00 1.731582903554445707e+01
4.907395085973544901e+00 1.840046328897058459e+01
4.981293968879557887e+00 1.961237839957230733e+01
5.010070808210596027e+00 2.097301642676680800e+01
4.971876501385382952e+00 2.250809015177857830e+01
4.835058709231573104e+00 2.424827424969310030e+01
4.553567275180144591e+00 2.622970792328026945e+01
4.060270058562085893e+00 2.849388312214382069e+01
3.257579863522645169e+00 3.108601286382766560e+01
2.005371930419373783e+00 3.405005651446531800e+01
1.084580344385326356e-01 3.741697288214854922e+01
-2.687604439488394448e+00 4.118047278888474949e+01
-6.668966706882930140e+00 4.525300198248312711e+01
-1.204855347890635997e+01 4.939995874194839587e+01
-1.873660207536904210e+01 5.317611717182213482e+01
-2.604657784769225515e+01 5.594272431503798515e+01
-3.265407279251223116e+01 5.706830845457074020e+01
-3.716232679815952622e+01 5.626972801680089020e+01
-3.893983241978261844e+01 5.379957910102539387e+01
-3.835250822222576517e+01 5.027123865010550219e+01
-3.626770388025099123e+01 4.632022671376962109e+01
-3.349998770143154303e+01 4.239789255023173808e+01
-3.058865471512345380e+01 3.874810468183366652e+01
-2.781827843817639589e+01 3.546725443260994837e+01
-2.530823146588062755e+01 3.256878388132237490e+01
-2.308865563565019130e+01 3.002711651773128665e+01
-2.114769662885312584e+01 2.780221560945084036e+01
-1.945689592057294348e+01 2.585169580567002967e+01
-1.798360440336412935e+01 2.413610405034643236e+01
-1.669650473518798606e+01 2.262078056314289753e+01
-1.556771511783150252e+01 2.127613428634536064e+01
-1.457329410304345174e+01 2.007725481739690565e+01
-1.369305411573989595e+01 1.900330101822967421e+01
-1.291011929053442842e+01 1.803686439242159878e+01
-1.221042731380441992e+01 1.716338789436915491e+01
-1.158226009247335853e+01 1.637066593465128861e+01
-1.101583368163776555e+01 1.564842705346878127e+01
-1.050295322652142183e+01 1.498799107773113981e+01
-1.003672834438800798e+01 1.438198969451605969e+01
-9.611340797997844021e+00 1.382413945039103886e+01
-9.221855781820300635e+00 1.330905740882002597e+01
-8.864068866704776894e+00 1.283211123248974062e+01
-8.534381787906166750e+00 1.238929694390102476e+01
-8.229701439231000393e+00 1.197713892094239263e+01
-7.947357500327705715e+00 1.159260777223885874e+01
-7.685035027371617922e+00 1.123305262146977590e+01
-7.440719078757702221e+00 1.089614503797478129e+01
-7.212649044536449949e+00 1.057983241327259805e+01
-6.999280824145449387e+00 1.028229902778904759e+01
-6.799255373960391147e+00 1.000193340322621083e+01
-6.611372444065057863e+00 9.737300813366234209e+00
-6.434568558887722389e+00 9.487120045522248191e+00
-6.267898482297896479e+00 9.250243678833971472e+00
-6.110519555002518644e+00 9.025641283961453709e+00
-5.961678408968911214e+00 8.812385059112029850e+00
-5.820699656664340971e+00 8.609637505706269067e+00
-5.686976227235625458e+00 8.416640817996301038e+00
-5.559961081330810018e+00 8.232707718218506443e+00
-5.439160084187448341e+00 8.057213515224445288e+00
-5.324125855299358001e+00 7.889589202207661245e+00
-5.214452444319542579e+00 7.729315439872101123e+00
-5.109770708347542545e+00 7.575917296543268620e+00
-5.009744286553486248e+00 7.428959637391511883e+00
-4.914066085131108430e+00 7.288043071978652421e+00
-4.822455199578119966e+00 7.152800383439825715e+00
-4.734654212854550792e+00 7.022893374319290949e+00
-4.650426817530118662e+00 6.898010073830448619e+00
-4.569555717970111175e+00 6.777862259459639382e+00
-4.491840775221868753e+00 6.662183252664656052e+00
-4.417097362789830228e+00 6.550725954163463705e+00
-4.345154906118768423e+00 6.443261089153244470e+00
-4.275855582498745200e+00 6.339575636897634148e+00
-4.209053161388419007e+00 6.239471422595707750e+00
-4.144611967929391128e+00 6.142763852402345570e+00
-4.082405954777868828e+00 6.049280774990490883e+00
-4.022317869380962918e+00 5.958861455201093449e+00
-3.964238505530348178e+00 5.871355647173828629e+00
-3.908066029483476367e+00 5.786622755938925167e+00
-3.853705372190911582e+00 5.704531077817414975e+00
-3.801067680240334923e+00 5.624957111157082856e+00
-3.750069819050441122e+00 5.547784929952363164e+00
-3.700633922643803864e+00 5.472905613781473555e+00
-3.652686985015895615e+00 5.400216728263269594e+00
-3.606160488713589185e+00 5.329621850905826186e+00
-3.560990066754048389e+00 5.261030137802987561e+00
-3.517115194465229688e+00 5.194355927145765328e+00
-3.474478908221692031e+00 5.129518375962608623e+00
-3.433027548392287631e+00 5.066441126895036007e+00
-3.392710524116244741e+00 5.005052002159918523e+00
-3.353480097787166159e+00 4.945282722153446997e+00
-3.315291187355387859e+00 4.887068646419628237e+00
-3.278101184762336917e+00 4.830348534942812577e+00
-3.241869788999578450e+00 4.775064327933183250e+00
-3.206558852443261109e+00 4.721160942459746934e+00
-3.172132239254424668e+00 4.668586084450091711e+00
-3.138555694759367576e+00 4.617290074722751214e+00
-3.105796724833983724e+00 4.567225687848343263e+00
-3.073824484413500535e+00 4.518348002752031967e+00
-3.042609674335697179e+00 4.470614264073617505e+00
-3.012124445802966566e+00 4.423983753394459484e+00
-2.982342311817449687e+00 4.378417669523528843e+00
-2.953238065005041602e+00 4.333879017109414811e+00
-2.924787701299105258e+00 4.290332502911991419e+00
-2.896968349004021892e+00 4.247744439127552063e+00
-2.869758202802964231e+00 4.206082653215355016e+00
-2.843136462313932800e+00 4.165316403722227001e+00
-2.817083274833814155e+00 4.125416301645802974e+00
-2.791579681942351066e+00 4.086354236916764471e+00
-2.766607569666840405e+00 4.048103309616212897e+00
-2.742149621934512727e+00 4.010637765576881009e+00
-2.718189277063129072e+00 3.973932936046245867e+00
-2.694710687061663723e+00 3.937965181116341196e+00
-2.671698679532227061e+00 3.902711836649237931e+00
-2.649138721981916245e+00 3.868151164449245893e+00
-2.627016888369094971e+00 3.834262305452841524e+00
-2.605319827723061366e+00 3.801025235725634666e+00
-2.584034734689118817e+00 3.768420725072252786e+00
-2.563149321862985275e+00 3.736430298080214651e+00
-2.542651793789346470e+00 3.705036197432712175e+00
-2.522530822509205795e+00 3.674221349337844167e+00
-2.502775524549725628e+00 3.643969330933459982e+00
-2.483375439258500794e+00 3.614264339537332837e+00
-2.464320508391698361e+00 3.585091163622118327e+00
-2.445601056872415580e+00 3.556435155403437243e+00
-2.427207774641891636e+00 3.528282204937613464e+00
-2.409131699531991799e+00 3.500618715633081912e+00
-2.391364201092670783e+00 3.473431581086399600e+00
-2.373896965312994656e+00 3.446708163160141503e+00
-2.356721980178754006e+00 3.420436271225787195e+00
-2.339831522013803511e+00 3.394604142500103450e+00
-2.323218142556050303e+00 3.369200423408503120e+00
-2.306874656722468053e+00 3.344214151913401434e+00
-2.290794131020741364e+00 3.319634740749884294e+00
-2.274969872568061824e+00 3.295451961514830330e+00
-2.259395418680352208e+00 3.271655929559308174e+00
-2.244064526997693321e+00 3.248237089637397546e+00
-2.228971166114044777e+00 3.225186202267632751e+00
-2.214109506681509743e+00 3.202494330766203490e+00
-2.199473912961376065e+00 3.180152828913655583e+00
-2.185058934796003882e+00 3.158153329219317129e+00
-2.170859299977313306e+00 3.136487731749951990e+00
-2.156869906989260510e+00 3.115148193491299899e+00
-2.143085818103070306e+00 3.094127118213084948e+00
-2.129502252805436147e+00 3.073417146809959810e+00
-2.116114581541099771e+00 3.053011148092530824e+00
-2.102918319752418608e+00 3.032902210004206012e+00
-2.089909122199627323e+00 3.013083631241101568e+00
-2.077082777546486181e+00 2.993548913253595511e+00
-2.064435203196983259e+00 2.974291752609438344e+00
-2.051962440369608842e+00 2.955306033699499846e+00
-2.039660649396565439e+00 2.936585821768372462e+00
-2.027526105236001186e+00 2.918125356253078451e+00
-2.015555193186124860e+00 2.899919044414143610e+00
-2.003744404790654521e+00 2.881961455244153480e+00
-1.992090333925740087e+00 2.864247313639829873e+00
-1.980589673059020894e+00 2.846771494824412940e+00
-1.969239209672066337e+00 2.829529019007910318e+00
-1.958035822837926876e+00 2.812515046273476482e+00
-1.946976479946007643e+00 2.795724871678821888e+00
-1.936058233566913422e+00 2.779153920562191793e+00
-1.925278218450340972e+00 2.762797744043024917e+00
-1.914633648649474162e+00 2.746652014707934519e+00
-1.904121814765692200e+00 2.730712522473170090e+00
-1.893740081307779377e+00 2.714975170615211209e+00
-1.883485884160099655e+00 2.699435971961569702e+00
-1.873356728154533579e+00 2.684091045234308748e+00
-1.863350184741247473e+00 2.668936611539192594e+00
-1.853463889753623750e+00 2.653968990993745170e+00
-1.843695541262947213e+00 2.639184599487847116e+00
-1.834042897518656012e+00 2.624579945570838291e+00
-1.824503774970208214e+00 2.610151627459399659e+00
-1.815076046366808526e+00 2.595896330160785581e+00
-1.805757638931438702e+00 2.581810822706250619e+00
-1.796546532605818758e+00 2.567891955489777001e+00
-1.787440758363109339e+00 2.554136657707465563e+00
-1.778438396585313441e+00 2.540541934893168818e+00
-1.769537575502496907e+00 2.527104866546170392e+00
-1.760736469691103645e+00 2.513822603846938009e+00
-1.752033298628753455e+00 2.500692367457141962e+00
-1.743426325303071511e+00 2.487711445400351273e+00
-1.734913854872189409e+00 2.474877191019964506e+00
-1.726494233374701981e+00 2.462187021011117416e+00
-1.718165846486945592e+00 2.449638413523455682e+00
-1.709927118325597295e+00 2.437228906331822653e+00
-1.701776510293658840e+00 2.424956095072026585e+00
