X,Y,dist,TFA,AMA,ASA
7.204178104471912375e+05,8.479548748400470940e+05,2.103505843071786330e+03,-1.403075290168862566e+01,33.235561624452515,0.09359698585200499
7.204588364260371309e+05,8.479836015396973817e+05,2.153589315525876373e+03,-1.090250270847511516e+01,28.958197942844695,0.05100815547946289
7.204998624048829079e+05,8.480123282393476693e+05,2.203672787979966870e+03,-1.008984529269798891e+01,27.42145545516535,0.010809661374028135
7.205408883837288013e+05,8.480410549389979569e+05,2.253756260434056458e+03,-1.122141094649606785e+01,27.56545406974784,0.055228540443460525
7.205819143625746947e+05,8.480697816386482446e+05,2.303839732888146955e+03,-1.249779414315278459e+01,27.28982817306033,0.09729149751782372
7.206229403414205881e+05,8.480985083382985322e+05,2.353923205342236997e+03,-1.278574216880404890e+01,25.24976373106486,0.13919238360564498
7.206639663202663651e+05,8.481272350379488198e+05,2.404006677796327494e+03,-9.623840641114993488e+00,19.98881578093514,0.18025699276611376
7.207049922991121421e+05,8.481559617375992239e+05,2.454090150250417537e+03,-1.100235622829042192e+00,12.490832577071904,0.19985285181758725
7.207460182779581519e+05,8.481846884372495115e+05,2.504173622704507579e+03,9.377193218882567294e+00,13.879606362107777,0.24956445927487866
7.207870442568039289e+05,8.482134151368997991e+05,2.554257095158597622e+03,1.755217169238181540e+01,26.539508858462177,0.30153768372971423
7.208280702356497059e+05,8.482421418365500867e+05,2.604340567612688119e+03,1.696044654126614759e+01,39.34181356748125,0.276328634864166
7.208690962144957157e+05,8.482708685362003744e+05,2.654424040066778161e+03,9.048306812116416964e+00,49.19997840072107,0.23852666887790344
7.209101221933414927e+05,8.482995952358506620e+05,2.704507512520867749e+03,-2.412361129906380519e+00,57.659659759649905,0.24346413241632014
7.209511481721873861e+05,8.483283219355009496e+05,2.754590984974958246e+03,-1.486240722657139202e+01,64.11096679620681,0.29474711748394067
7.209921741510332795e+05,8.483570486351512372e+05,2.804674457429048289e+03,-2.491792588558966770e+01,66.74753552094766,0.3357779880699484
7.210332001298790565e+05,8.483857753348015249e+05,2.854757929883138786e+03,-2.746410359778808896e+01,64.20128580552827,0.2679990799985604
7.210742261087249499e+05,8.484145020344518125e+05,2.904841402337228828e+03,-2.531387482643423681e+01,60.91596814412546,0.17054808290727705
7.211152520875708433e+05,8.484432287341021001e+05,2.954924874791318871e+03,-2.250755409547583952e+01,58.3840233732682,0.1107819853880649
7.211562780664167367e+05,8.484719554337525042e+05,3.005008347245408913e+03,-1.987283820718596061e+01,56.60366346157933,0.07044172010042954
7.211973040452625137e+05,8.485006821334027918e+05,3.055091819699499410e+03,-1.776506372160157454e+01,56.25389083594089,0.04892368377079496
7.212383300241084071e+05,8.485294088330531958e+05,3.105175292153589453e+03,-1.629976700600063921e+01,57.02591062867609,0.03819220235030222
7.212793560029543005e+05,8.485581355327034835e+05,3.155258764607679950e+03,-1.636420606899472219e+01,59.495327885784256,0.07389056220946588
7.213203819818000775e+05,8.485868622323537711e+05,3.205342237061769538e+03,-1.728898524953017102e+01,62.0445910276074,0.10754638854970769
7.213614079606460873e+05,8.486155889320040587e+05,3.255425709515859580e+03,-1.973472005690875264e+01,64.18684003990369,0.09340701030082468
7.214024339394918643e+05,8.486443156316543464e+05,3.305509181969950077e+03,-2.316164225766010887e+01,65.3910602931255,0.07641152140408695
7.214434599183376413e+05,8.486730423313046340e+05,3.355592654424040120e+03,-2.637304660285899871e+01,65.49434924545417,0.09324926663951101
7.214844858971835347e+05,8.487017690309549216e+05,3.405676126878130162e+03,-2.832318553099469938e+01,64.21187108673789,0.09607769567302149
7.215255118760294281e+05,8.487304957306052092e+05,3.455759599332220205e+03,-2.843870222636826384e+01,61.18695228159256,0.09176701727353467
7.215665378548753215e+05,8.487592224302554969e+05,3.505843071786310702e+03,-2.667351235377471852e+01,57.036164255043886,0.08754585896744886
7.216075638337210985e+05,8.487879491299059009e+05,3.555926544240400744e+03,-2.318749477758000666e+01,51.601533460031625,0.07944965464833162
7.216485898125669919e+05,8.488166758295561885e+05,3.606010016694491242e+03,-1.846498724794933111e+01,44.870977067663695,0.10309832606089721
7.216896157914128853e+05,8.488454025292064762e+05,3.656093489148580829e+03,-1.439501934639358183e+01,39.30168582582915,0.094153736471083
7.217306417702586623e+05,8.488741292288567638e+05,3.706176961602671327e+03,-1.166826460473523852e+01,35.37015617024172,0.08203581585783261
7.217716677491045557e+05,8.489028559285070514e+05,3.756260434056761369e+03,-9.713069734409970124e+00,33.00944633385646,0.07988779725899982
7.218126937279504491e+05,8.489315826281573391e+05,3.806343906510851411e+03,-8.079369849803402559e+00,32.41340616039747,0.1052785606242936
7.218537197067962261e+05,8.489603093278076267e+05,3.856427378964941909e+03,-7.463394515396935880e+00,34.948286359209675,0.1371345851171923
7.218947456856422359e+05,8.489890360274579143e+05,3.906510851419031496e+03,-9.676192360482255950e+00,40.21540951469835,0.14716953112283612
7.219357716644880129e+05,8.490177627271082019e+05,3.956594323873121994e+03,-1.464637706201797229e+01,45.67428357752194,0.148248377722808
7.219767976433337899e+05,8.490464894267584896e+05,4.006677796327212036e+03,-2.106966593505203988e+01,49.70601274674993,0.12596012529309436
7.220178236221797997e+05,8.490752161264087772e+05,4.056761268781302078e+03,-2.623800195975456617e+01,51.3170772324853,0.10170128514697711
7.220588496010255767e+05,8.491039428260591812e+05,4.106844741235392576e+03,-2.914801910065939339e+01,51.290619149139886,0.08550796715357008
7.220998755798714701e+05,8.491326695257094689e+05,4.156928213689482618e+03,-2.976065975756551296e+01,50.300884944295134,0.07271209535961999
7.221409015587173635e+05,8.491613962253597565e+05,4.207011686143572661e+03,-2.902359715321071221e+01,48.750731852711624,0.07777036799312355
7.221819275375631405e+05,8.491901229250100441e+05,4.257095158597662703e+03,-2.733445057549245760e+01,47.35288634623529,0.09142481597828529
7.222229535164090339e+05,8.492188496246603318e+05,4.307178631051752745e+03,-2.466646977477274305e+01,45.95416924297296,0.08606787197114722
7.222639794952548109e+05,8.492475763243106194e+05,4.357262103505843697e+03,-2.161455005647533767e+01,45.87599171064821,0.0712470822919478
7.223050054741008207e+05,8.492763030239609070e+05,4.407345575959933740e+03,-1.922584372907548556e+01,47.73924533918271,0.05816211302689448
7.223460314529465977e+05,8.493050297236113111e+05,4.457429048414022873e+03,-1.779594582003882763e+01,50.94847063895603,0.061655554188911506
7.223870574317923747e+05,8.493337564232615987e+05,4.507512520868112915e+03,-1.803494809561987822e+01,56.194779370434176,0.07438269166422437
7.224280834106383845e+05,8.493624831229118863e+05,4.557595993322203867e+03,-2.037416834307942537e+01,61.89637621001549,0.0776388313602983
7.224691093894841615e+05,8.493912098225621739e+05,4.607679465776293910e+03,-2.393521284693204620e+01,67.44051796177547,0.0861025542941296
7.225101353683300549e+05,8.494199365222125780e+05,4.657762938230383952e+03,-2.861198248343257333e+01,73.06358867756849,0.13175341225847284
7.225511613471759483e+05,8.494486632218628656e+05,4.707846410684473994e+03,-3.379335523583133494e+01,77.80486437370409,0.1490060331750293
7.225921873260217253e+05,8.494773899215131532e+05,4.757929883138564946e+03,-3.794248697087371625e+01,82.27498181861881,0.16302766941733468
7.226332133048676187e+05,8.495061166211634409e+05,4.808013355592654989e+03,-4.315370766591782825e+01,87.21054954882172,0.16421659679160067
7.226742392837135121e+05,8.495348433208137285e+05,4.858096828046745031e+03,-4.863699217344568382e+01,91.25005906654697,0.1415239439795151
7.227152652625592891e+05,8.495635700204640161e+05,4.908180300500835074e+03,-5.204365335076483490e+01,93.17930650229495,0.1312789058963143
7.227562912414051825e+05,8.495922967201143038e+05,4.958263772954924207e+03,-5.332289008590547041e+01,93.72656571536302,0.12127271137634406
7.227973172202510759e+05,8.496210234197645914e+05,5.008347245409015159e+03,-5.325569064283038045e+01,93.5355836209513,0.10406069152237356
7.228383431990969693e+05,8.496497501194148790e+05,5.058430717863105201e+03,-5.220179092536935883e+01,92.61989235668815,0.09099052633189184
7.228793691779427463e+05,8.496784768190651666e+05,5.108514190317195244e+03,-5.035509912429571955e+01,91.15903195636662,0.06931127106016938
7.229203951567885233e+05,8.497072035187154543e+05,5.158597662771285286e+03,-4.819173306284916691e+01,89.20565092751282,0.07231475777548903
7.229614211356345331e+05,8.497359302183658583e+05,5.208681135225376238e+03,-4.589399110907070423e+01,87.07247808944544,0.08664275061791955
7.230024471144803101e+05,8.497646569180161459e+05,5.258764607679466280e+03,-4.326702168628794709e+01,84.40882807197718,0.05555703259124355
7.230434730933262035e+05,8.497933836176664336e+05,5.308848080133556323e+03,-4.135025942594558046e+01,81.91424798024623,0.029296761507150118
7.230844990721720969e+05,8.498221103173167212e+05,5.358931552587646365e+03,-4.024803547458869701e+01,79.8651324283667,0.041421204131162244
7.231255250510178739e+05,8.498508370169670088e+05,5.409015025041735498e+03,-3.950795446223695961e+01,77.86254192729369,0.057088698252327354
7.231665510298637673e+05,8.498795637166172964e+05,5.459098497495826450e+03,-3.804509424740102475e+01,75.27909740501221,0.05812317963545918
7.232075770087096607e+05,8.499082904162675841e+05,5.509181969949916493e+03,-3.638835487260325863e+01,73.17247643481761,0.05582413866008844
7.232486029875555541e+05,8.499370171159178717e+05,5.559265442404006535e+03,-3.529809806733344857e+01,72.71898025534952,0.0937336858388978
7.232896289664013311e+05,8.499657438155681593e+05,5.609348914858096578e+03,-3.258778826198553702e+01,71.4807842141634,0.11012395250776817
7.233306549452472245e+05,8.499944705152184470e+05,5.659432387312187529e+03,-2.788527376174569028e+01,68.30407187006607,0.10788257065677968
7.233716809240931179e+05,8.500231972148687346e+05,5.709515859766277572e+03,-2.258235038928740934e+01,63.94681726165595,0.10640815375795674
7.234127069029388949e+05,8.500519239145191386e+05,5.759599332220367614e+03,-1.875104295840429813e+01,60.0484716395596,0.10064360745604531
7.234537328817847883e+05,8.500806506141695427e+05,5.809682804674457657e+03,-1.816486896003288010e+01,58.61807153929744,0.09460714668761536
7.234947588606306817e+05,8.501093773138198303e+05,5.859766277128547699e+03,-2.056168506714202238e+01,59.71841716305251,0.08768411819088515
7.235357848394764587e+05,8.501381040134701179e+05,5.909849749582637742e+03,-2.432657412963708765e+01,61.8183098604791,0.07658919796229624
7.235768108183224685e+05,8.501668307131204056e+05,5.959933222036727784e+03,-2.771803005286785648e+01,63.281110314332174,0.07012255394080386
7.236178367971682455e+05,8.501955574127706932e+05,6.010016694490817827e+03,-2.973302193168872520e+01,63.56665021957041,0.0631261939064816
7.236588627760140225e+05,8.502242841124209808e+05,6.060100166944907869e+03,-3.012147960194343099e+01,62.638171774252186,0.06552386956571982
7.236998887548600323e+05,8.502530108120712684e+05,6.110183639398998821e+03,-2.890320866416231027e+01,60.47550739571244,0.05662594209460635
7.237409147337058093e+05,8.502817375117215561e+05,6.160267111853088863e+03,-2.718376040037843211e+01,57.87806337454634,0.03619514666165448
7.237819407125517027e+05,8.503104642113718437e+05,6.210350584307178906e+03,-2.564829464377687529e+01,55.544767921568116,0.043044947255989036
7.238229666913974797e+05,8.503391909110221313e+05,6.260434056761268948e+03,-2.366582439792470183e+01,53.21426173035845,0.052657526436877024
7.238639926702433731e+05,8.503679176106725354e+05,6.310517529215359900e+03,-2.111840729772135816e+01,50.68538146235923,0.05937901791779588
7.239050186490892665e+05,8.503966443103228230e+05,6.360601001669449033e+03,-1.815474040573940329e+01,48.16702455227896,0.06258498423403398
7.239460446279350435e+05,8.504253710099731106e+05,6.410684474123539076e+03,-1.480249762211544962e+01,46.0944877919785,0.08058616029673102
7.239870706067810534e+05,8.504540977096233983e+05,6.460767946577629118e+03,-9.631670904406121281e+00,43.54410288436314,0.13996797244162498
7.240280965856268303e+05,8.504828244092736859e+05,6.510851419031719161e+03,-1.608398356219186809e+00,38.22966909894899,0.1878405850853314
7.240691225644726073e+05,8.505115511089239735e+05,6.560934891485810112e+03,6.898741982939150752e+00,30.630094708500817,0.24171100407007415
7.241101485433186172e+05,8.505402778085742611e+05,6.611018363939900155e+03,1.242532423754824045e+01,22.038891275119905,0.2793821926979469
7.241511745221643941e+05,8.505690045082245488e+05,6.661101836393990197e+03,1.198708541143083117e+01,18.001185404322026,0.25031453973721046
7.241922005010102876e+05,8.505977312078748364e+05,6.711185308848080240e+03,7.608157327194507324e+00,21.137807147327152,0.2213136812605658
7.242332264798561810e+05,8.506264579075251240e+05,6.761268781302171192e+03,1.242099683372680730e+00,28.266025720935332,0.21558305566461514
7.242742524587019579e+05,8.506551846071754117e+05,6.811352253756260325e+03,-7.321558900070519016e+00,36.70139671949408,0.17768524600477956
7.243152784375478514e+05,8.506839113068258157e+05,6.861435726210350367e+03,-1.499475383466726974e+01,43.65895608124075,0.15568433291053987
7.243563044163937448e+05,8.507126380064761033e+05,6.911519198664440410e+03,-2.272685459661334662e+01,50.760958002202436,0.18056330933456663
7.243973303952395217e+05,8.507413647061263910e+05,6.961602671118530452e+03,-3.165335765561997050e+01,58.77575432999416,0.2203024604215459
7.244383563740854152e+05,8.507700914057766786e+05,7.011686143572621404e+03,-4.104949823945096199e+01,66.7116478758232,0.230251109665387
7.244793823529311921e+05,8.507988181054269662e+05,7.061769616026711446e+03,-4.924957938248859080e+01,74.22814942702803,0.20651369438643735
7.245204083317772020e+05,8.508275448050772538e+05,7.111853088480801489e+03,-5.699276405516331323e+01,82.35988166776441,0.21980146856904587
7.245614343106229790e+05,8.508562715047276579e+05,7.161936560934891531e+03,-6.667465312781753539e+01,92.16138775232601,0.28904621904506705
7.246024602894687559e+05,8.508849982043779455e+05,7.212020033388982483e+03,-7.607877991860875966e+01,100.92565668988323,0.3504724031398632
7.246434862683147658e+05,8.509137249040282331e+05,7.262103505843071616e+03,-8.013843239574498512e+01,104.84845177396,0.3745493088517738
7.246845122471605428e+05,8.509424516036785208e+05,7.312186978297161659e+03,-7.572586536745892261e+01,102.1695311702261,0.3350890998420147
7.247255382260064362e+05,8.509711783033288084e+05,7.362270450751251701e+03,-6.506125172372247789e+01,94.62569960212754,0.29074941770987783
7.247665642048523296e+05,8.509999050029792124e+05,7.412353923205342653e+03,-5.313150543708096762e+01,85.47176535903206,0.21368855125766567
7.248075901836981066e+05,8.510286317026295001e+05,7.462437395659432696e+03,-4.493288762132269909e+01,78.65340671609538,0.1563653115433378
7.248486161625440000e+05,8.510573584022797877e+05,7.512520868113522738e+03,-4.103573183221568854e+01,74.7307832271034,0.10597171601748168
7.248896421413898934e+05,8.510860851019300753e+05,7.562604340567612780e+03,-4.051781110423468846e+01,72.99521941777637,0.08363668053008766
7.249306681202357868e+05,8.511148118015803630e+05,7.612687813021702823e+03,-4.231498661983709297e+01,72.67614160661296,0.058709490469480555
7.249716940990815638e+05,8.511435385012306506e+05,7.662771285475793775e+03,-4.464557548601749204e+01,72.20681214594717,0.04904566426592772
7.250127200779274572e+05,8.511722652008809382e+05,7.712854757929883817e+03,-4.622274684636726505e+01,70.8779255199196,0.04519264669012298
7.250537460567733506e+05,8.512009919005312258e+05,7.762938230383972950e+03,-4.659646372471249975e+01,68.41949051399374,0.03667109863563448
7.250947720356191276e+05,8.512297186001815135e+05,7.813021702838062993e+03,-4.621494241217139631e+01,65.3585647190467,0.03325887466298026
7.251357980144651374e+05,8.512584452998318011e+05,7.863105175292153945e+03,-4.553996098876480403e+01,62.413081857588665,0.039752177027742794
7.251768239933109144e+05,8.512871719994822051e+05,7.913188647746243987e+03,-4.417172984616593823e+01,59.05520964049183,0.032147895846683726
7.252178499721566914e+05,8.513158986991324928e+05,7.963272120200334030e+03,-4.296434703951864975e+01,56.21432169795422,0.02917770555760834
7.252588759510025848e+05,8.513446253987827804e+05,8.013355592654424072e+03,-4.374353971981131650e+01,55.41310345391543,0.04688207346265619
7.252999019298484782e+05,8.513733520984330680e+05,8.063439065108515024e+03,-4.712958921178547200e+01,57.63349401948937,0.09177488051181587
7.253409279086942552e+05,8.514020787980833557e+05,8.113522537562604157e+03,-5.120816700290934165e+01,61.283951810770034,0.11213396001143457
7.253819538875401486e+05,8.514308054977336433e+05,8.163606010016695109e+03,-5.551945942948407975e+01,65.42293514995258,0.13986600348189865
7.254229798663860420e+05,8.514595321973839309e+05,8.213689482470785151e+03,-6.335620673475792586e+01,72.56230231973888,0.2226818374620008
7.254640058452319354e+05,8.514882588970342185e+05,8.263772954924874284e+03,-7.309025522454970769e+01,80.95522807071539,0.2799950392599293
7.255050318240777124e+05,8.515169855966845062e+05,8.313856427378965236e+03,-8.173868172439196655e+01,88.15365891170845,0.29846172703370344
7.255460578029236058e+05,8.515457122963347938e+05,8.363939899833054369e+03,-8.762038805927298313e+01,93.06033696052215,0.2945859159597205
7.255870837817694992e+05,8.515744389959850814e+05,8.414023372287145321e+03,-9.009464070656957801e+01,95.61835970012612,0.2779930488628176
7.256281097606152762e+05,8.516031656956354855e+05,8.464106844741236273e+03,-8.823275265959880187e+01,95.23317298280297,0.22378998258359348
7.256691357394612860e+05,8.516318923952858895e+05,8.514190317195325406e+03,-8.290982111254646725e+01,92.30955637199305,0.18189594924415106
7.257101617183070630e+05,8.516606190949361771e+05,8.564273789649416358e+03,-7.720918010582956015e+01,88.67187120102052,0.11860997648329856
7.257511876971528400e+05,8.516893457945864648e+05,8.614357262103505491e+03,-7.404357188187613303e+01,87.12465386599403,0.08821031225778153
7.257922136759988498e+05,8.517180724942367524e+05,8.664440734557596443e+03,-7.166306001454566399e+01,86.28489496064162,0.08124248141716457
7.258332396548446268e+05,8.517467991938870400e+05,8.714524207011687395e+03,-7.042401415884012295e+01,87.23517594616567,0.09043888471345977
7.258742656336905202e+05,8.517755258935373276e+05,8.764607679465776528e+03,-6.956020842457819242e+01,90.13737422580549,0.13757541663425957
7.259152916125364136e+05,8.518042525931876153e+05,8.814691151919867480e+03,-6.663030046586008837e+01,90.95008750483915,0.13084686102387413
7.259563175913821906e+05,8.518329792928379029e+05,8.864774624373958432e+03,-6.353827943140512957e+01,89.53823595351705,0.10238104948069747
7.259973435702280840e+05,8.518617059924881905e+05,8.914858096828045745e+03,-6.216477570481156079e+01,88.10106934860201,0.11213802225172546
7.260383695490738610e+05,8.518904326921384782e+05,8.964941569282136697e+03,-6.187640268926885767e+01,88.34099832941399,0.16814515978199115
7.260793955279198708e+05,8.519191593917888822e+05,9.015025041736225830e+03,-5.893685946597651792e+01,88.33430322608214,0.18280841038298468
7.261204215067656478e+05,8.519478860914391698e+05,9.065108514190316782e+03,-5.287526289384051381e+01,86.69186464311797,0.16344969985417565
7.261614474856114248e+05,8.519766127910894575e+05,9.115191986644407734e+03,-4.487389686033149871e+01,83.62100077737769,0.16900614904265898
7.262024734644574346e+05,8.520053394907397451e+05,9.165275459098496867e+03,-3.677803128263756349e+01,79.03591275526789,0.16131907909391996
7.262434994433032116e+05,8.520340661903900327e+05,9.215358931552587819e+03,-3.072871473797281183e+01,74.02387115961909,0.11987716412166838
7.262845254221489886e+05,8.520627928900403203e+05,9.265442404006676952e+03,-2.642846249190832353e+01,69.00980061270043,0.1017752741658724
7.263255514009949984e+05,8.520915195896906080e+05,9.315525876460767904e+03,-2.398054517976629540e+01,63.701521145203614,0.06462642907322748
7.263665773798407754e+05,8.521202462893408956e+05,9.365609348914858856e+03,-2.303697594740234678e+01,59.24292335521935,0.039163249357954
7.264076033586866688e+05,8.521489729889911832e+05,9.415692821368947989e+03,-2.237024317435044196e+01,54.955456277173404,0.05227931257025473
7.264486293375325622e+05,8.521776996886414709e+05,9.465776293823038941e+03,-2.312059727384150776e+01,51.56773787248703,0.05837542321056659
7.264896553163783392e+05,8.522064263882917585e+05,9.515859766277129893e+03,-2.538581002949531751e+01,50.4337777193987,0.05694137690142059
7.265306812952242326e+05,8.522351530879421625e+05,9.565943238731219026e+03,-2.829980881749712651e+01,50.72455643403329,0.08031015567834492
7.265717072740701260e+05,8.522638797875924502e+05,9.616026711185309978e+03,-3.281135853510895117e+01,52.95731354379801,0.11457235158532562
7.266127332529160194e+05,8.522926064872427378e+05,9.666110183639399111e+03,-3.922056301013217450e+01,58.1766613937983,0.1590615930886281
7.266537592317617964e+05,8.523213331868930254e+05,9.716193656093490063e+03,-4.687369349886550651e+01,65.97394969177941,0.2201702008980046
7.266947852106076898e+05,8.523500598865433130e+05,9.766277128547581015e+03,-5.358352110192027595e+01,74.96855256975964,0.30395632339718576
7.267358111894535832e+05,8.523787865861936007e+05,9.816360601001670148e+03,-5.449829089191924680e+01,81.26249547866682,0.3148239705235746
7.267768371682993602e+05,8.524075132858440047e+05,9.866444073455759280e+03,-4.866465508622592750e+01,81.29189315878668,0.23771348912504214
7.268178631471452536e+05,8.524362399854942923e+05,9.916527545909848413e+03,-4.150551670899349688e+01,78.74281912164905,0.17495568827709265
7.268588891259911470e+05,8.524649666851445800e+05,9.966611018363939365e+03,-3.480646516502654464e+01,75.52244891988536,0.12874893451463235
7.268999151048369240e+05,8.524936933847948676e+05,1.001669449081803032e+04,-2.941594191132236347e+01,72.38062328283127,0.09320774097193911
7.269409410836828174e+05,8.525224200844451552e+05,1.006677796327211945e+04,-2.522219109414247740e+01,69.57147534333645,0.07640498983168628
7.269819670625287108e+05,8.525511467840955593e+05,1.011686143572621040e+04,-2.200205446007142029e+01,66.50570805009633,0.06824153031582356
7.270229930413746042e+05,8.525798734837458469e+05,1.016694490818029954e+04,-2.026694910625201018e+01,63.52786405115153,0.05784053159909755
7.270640190202203812e+05,8.526086001833961345e+05,1.021702838063439049e+04,-1.946879455232399891e+01,60.66083553283052,0.06461348000040634
7.271050449990662746e+05,8.526373268830464222e+05,1.026711185308848144e+04,-1.935039240455225240e+01,58.66957102209071,0.05914088494470264
7.271460709779121680e+05,8.526660535826967098e+05,1.031719532554257057e+04,-1.868604134771211278e+01,57.69880971643457,0.06338461396826908
7.271870969567579450e+05,8.526947802823469974e+05,1.036727879799666152e+04,-1.716529359628727036e+01,57.05808930361743,0.074704864709614
7.272281229356038384e+05,8.527235069819972850e+05,1.041736227045075248e+04,-1.516657000497418473e+01,55.90794573594451,0.07375614423059584
7.272691489144497318e+05,8.527522336816475727e+05,1.046744574290484161e+04,-1.391874525500892013e+01,54.08739755360913,0.0746122189815687
7.273101748932955088e+05,8.527809603812978603e+05,1.051752921535893256e+04,-1.400105280730816126e+01,51.99396476605143,0.07218760426813814
